"name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","iucnRedListCategory","occurrenceRemarks","informationWithheld","distanceFromCentroidInMeters","sex","identificationRemarks","individualCount","vernacularName","locality","higherClassification","samplingProtocol","eventID","dataGeneralizations","footprintWKT","elevation","elevationAccuracy","datasetID","http://unknown.org/language","municipality","originalNameUsage","county","identificationVerificationStatus","nameAccordingTo","occID"
"Salamandra salamandra terrestris Lacépède, 1788",9.350247,48.491587,"cdc,cdround","gbif","4525220762","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:46:46.463+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-17T23:38:50",57,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T20:36:29.000+00:00","2024-07-09T16:46:46.463+00:00","https://www.inaturalist.org/observations/199613193","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","Benjamin Monod-Broca","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199613193","lando96","2024-02-17 14:29:27+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525220762","https://www.inaturalist.org/observations/199613193","702803","199613193","iNaturalist","14:29:27+01:00","wild","452283282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475
"Salamandra salamandra terrestris Lacépède, 1788",9.350275,48.491587,"cdc,cdround","gbif","4525195602","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:45:49.177+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-17T23:34:55",13,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T20:36:22.000+00:00","2024-07-09T16:45:49.177+00:00","https://www.inaturalist.org/observations/199613312","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","Benjamin Monod-Broca","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199613312","lando96","2024-02-17 14:28:52+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525195602","https://www.inaturalist.org/observations/199613312","702803","199613312","iNaturalist","14:28:52+01:00","wild","452282323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476
"Salamandra salamandra terrestris Lacépède, 1788",9.350213,48.490528,"cdc,cdround","gbif","4525195612","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:13:15.588+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-17T23:33:13",7,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T07:00:06.000+00:00","2024-07-09T17:13:15.588+00:00","https://www.inaturalist.org/observations/199614522","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","Benjamin Monod-Broca","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199614522","lando96","2024-02-17 14:14:54+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525195612","https://www.inaturalist.org/observations/199614522","702803","199614522","iNaturalist","14:14:54+01:00","wild","452281906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477
"Salamandra salamandra terrestris Lacépède, 1788",9.350483,48.489795,"cdc,cdround","gbif","4525221638","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:12:59.706+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-17T23:33:04",22,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T20:36:01.000+00:00","2024-07-09T17:12:59.706+00:00","https://www.inaturalist.org/observations/199614804","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","Benjamin Monod-Broca","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199614804","lando96","2024-02-17 14:09:39+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525221638","https://www.inaturalist.org/observations/199614804","702803","199614804","iNaturalist","14:09:39+01:00","wild","452281867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478
"Salamandra salamandra terrestris Lacépède, 1788",9.350587,48.489855,"cdc,cdround","gbif","4525233488","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:13:02.718+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-17T23:32:56",4,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T07:00:21.000+00:00","2024-07-09T17:13:02.718+00:00","https://www.inaturalist.org/observations/199614861","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","Benjamin Monod-Broca","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199614861","lando96","2024-02-17 14:08:50+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525233488","https://www.inaturalist.org/observations/199614861","702803","199614861","iNaturalist","14:08:50+01:00","wild","452281835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479
"Salamandra salamandra terrestris Lacépède, 1788",9.350745,48.48988,"cdc","gbif","4525213661","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:47:15.452+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-17T23:32:46",16,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T07:00:29.000+00:00","2024-07-09T16:47:15.452+00:00","https://www.inaturalist.org/observations/199614877","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","Benjamin Monod-Broca","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199614877","lando96","2024-02-17 14:07:17+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525213661","https://www.inaturalist.org/observations/199614877","702803","199614877","iNaturalist","14:07:17+01:00","wild","452281748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480
"Salamandra salamandra (Linnaeus, 1758)",9.351067,48.489392,"cdc,cdround","gbif","4525218413","Salamandra salamandra (Linnaeus, 1758)","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:13:00.612+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-17T23:37:03",4,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T07:00:39.000+00:00","2024-07-09T17:13:00.612+00:00","https://www.inaturalist.org/observations/199615558","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","lando96","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199615558","lando96","2024-02-17 14:00:56+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525218413","https://www.inaturalist.org/observations/199615558","27726","199615558","iNaturalist","14:00:56+01:00","wild","452282841","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481
"Salamandra salamandra terrestris Lacépède, 1788",9.351037,48.489545,"cdc,cdround","gbif","4525274608","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:47:15.743+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-17T23:44:29",17,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T07:00:47.000+00:00","2024-07-09T16:47:15.743+00:00","https://www.inaturalist.org/observations/199615723","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","Benjamin Monod-Broca","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199615723","lando96","2024-02-17 14:00:02+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525274608","https://www.inaturalist.org/observations/199615723","702803","199615723","iNaturalist","14:00:02+01:00","wild","452284513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482
"Salamandra salamandra (Linnaeus, 1758)",-8.003328,37.202803,"cdc,cdround","gbif","4525219760","Salamandra salamandra (Linnaeus, 1758)","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","PT","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:46:23.217+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-17T23:39:10",NA,"EUROPE","Faro",2024,2,17,2024-02-17,48,48,"2024-02-19T07:00:55.000+00:00","2024-07-09T16:46:23.217+00:00","https://www.inaturalist.org/observations/199615726","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Nelson Conceição","Nelson Conceição","WGS84","Amphibia","PT","EUROPE","Portugal","EUROPE","Nelson Conceição","199615726","nelson_conceicao","2024/02/17 12:00 PM","8100 Querença, Portugal","Observations","4525219760","https://www.inaturalist.org/observations/199615726","27726","199615726","iNaturalist","12:00:00+00:00","wild","452283362","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483
"Salamandra salamandra terrestris Lacépède, 1788",9.351213,48.490052,"cdc,cdround","gbif","4525259835","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:13:01.123+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-17T23:44:14",26,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T07:01:02.000+00:00","2024-07-09T17:13:01.123+00:00","https://www.inaturalist.org/observations/199615785","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","Benjamin Monod-Broca","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199615785","lando96","2024-02-17 13:45:19+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525259835","https://www.inaturalist.org/observations/199615785","702803","199615785","iNaturalist","13:45:19+01:00","wild","452284468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484
"Salamandra salamandra terrestris Lacépède, 1788",9.351255,48.4901,"cdc","gbif","4525186692","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:13:07.094+00:00",471,"HUMAN_OBSERVATION","PRESENT","Larva",5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-17T23:45:48",51,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T20:35:31.000+00:00","2024-07-09T17:13:07.094+00:00","https://www.inaturalist.org/observations/199615871","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","Benjamin Monod-Broca","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199615871","lando96","2024-02-17 13:46:15+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525186692","https://www.inaturalist.org/observations/199615871","702803","199615871","iNaturalist","13:46:15+01:00","wild","452284787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485
"Salamandra salamandra (Linnaeus, 1758)",9.350725,48.490495,"cdc","gbif","4525209642","Salamandra salamandra (Linnaeus, 1758)","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:46:55.003+00:00",471,"HUMAN_OBSERVATION","PRESENT","Larva",2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-17T23:42:36",5,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-17T23:47:27.000+00:00","2024-07-09T16:46:55.003+00:00","https://www.inaturalist.org/observations/199616067","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","lando96","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199616067","lando96","2024-02-17 13:38:41+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525209642","https://www.inaturalist.org/observations/199616067","27726","199616067","iNaturalist","13:38:41+01:00","wild","452284115","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486
"Salamandra salamandra (Linnaeus, 1758)",9.350672,48.490488,"cdc,cdround","gbif","4525216635","Salamandra salamandra (Linnaeus, 1758)","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:47:57.649+00:00",471,"HUMAN_OBSERVATION","PRESENT","Larva",2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-17T23:44:25",4,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T06:56:27.000+00:00","2024-07-09T16:47:57.649+00:00","https://www.inaturalist.org/observations/199616253","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","lando96","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199616253","lando96","2024-02-17 13:38:23+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525216635","https://www.inaturalist.org/observations/199616253","27726","199616253","iNaturalist","13:38:23+01:00","wild","452284497","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487
"Salamandra salamandra terrestris Lacépède, 1788",9.351075,48.491537,"cdc,cdround","gbif","4525180613","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T16:46:55.004+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-17T23:47:51",16,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T06:56:36.000+00:00","2024-07-09T16:46:55.004+00:00","https://www.inaturalist.org/observations/199616340","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","Benjamin Monod-Broca","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199616340","lando96","2024-02-17 13:31:10+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525180613","https://www.inaturalist.org/observations/199616340","702803","199616340","iNaturalist","13:31:10+01:00","wild","452285292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488
"Salamandra salamandra terrestris Lacépède, 1788",9.350125,48.4916,"cdc","gbif","4525229740","Salamandra salamandra terrestris Lacépède, 1788","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:12:27.188+00:00",471,"HUMAN_OBSERVATION","PRESENT",NA,5848702,1,44,131,953,6750,8024525,2431776,5848702,"Salamandra salamandra terrestris Lacépède, 1788","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra","terrestris","SUBSPECIES","ACCEPTED","2024-02-17T23:47:45",9,"EUROPE","Baden-Württemberg",2024,2,17,2024-02-17,48,48,"2024-02-19T20:35:04.000+00:00","2024-07-09T17:12:27.188+00:00","https://www.inaturalist.org/observations/199616454","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","lando96","Benjamin Monod-Broca","WGS84","Amphibia","DE","EUROPE","Germany","NORTH_AMERICA","lando96","199616454","lando96","2024-02-17 13:26:02+01:00","Biosphärenzentrum Schwäbische Alb, Bad Urach, Baden-Württemberg, DE","Observations","4525229740","https://www.inaturalist.org/observations/199616454","702803","199616454","iNaturalist","13:26:02+01:00","wild","452285270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489
"Salamandra salamandra (Linnaeus, 1758)",16.426695,47.402544,"cdc,cdround","gbif","4606694929","Salamandra salamandra (Linnaeus, 1758)","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-07-09T01:59:58.897+00:00","2024-07-09T17:12:08.563+00:00",471,"HUMAN_OBSERVATION","PRESENT","Adult",2431776,1,44,131,953,6750,8024525,2431776,2431776,"Salamandra salamandra (Linnaeus, 1758)","Animalia","Chordata","Caudata","Salamandridae","Salamandra","Salamandra salamandra","Salamandra","salamandra",NA,"SPECIES","ACCEPTED","2024-02-18T07:46:51",NA,"EUROPE","Burgenland",2024,2,18,2024-02-18,49,49,"2024-04-02T14:06:30.000+00:00","2024-07-09T17:12:08.563+00:00","https://www.inaturalist.org/observations/199649824","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Markus Huber","Markus Huber","WGS84","Amphibia","AT","EUROPE","Austria","NORTH_AMERICA","Markus Huber","199649824","mhub94","2024-02-18 08:00:15","Gemeinde Lockenhaus, 7442, Österreich","Observations","4606694929","https://www.inaturalist.org/observations/199649824","27726","199649824","iNaturalist","08:00:15+01:00","wild","452377974","LC",NA,NA,NA,"FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490
